Datetime,Tweet Id,Text,Username,url,User Location,User Follower Count,User Following Count,User Listed Count,User Posts Count,Tweet Likes Count,Tweet Retweet count,Tweet Reply Count,Retweeted Tweet,Reply To User,Mentioned Users,Tweet,Tweet latitude,Tweet longitude,ContentType,Text_clean
2020-10-30 05:34:50+00:00,1322049300117991424,"@ochacamie Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322049300117991424,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/bosudop,,https://twitter.com/KitchenSadia/status/1322049300117991424,,,NonTweet,3vhda4xwiv #fyi http co converted ochacamie
2020-10-30 05:34:12+00:00,1322049143678869504,"@houdakam Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322049143678869504,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/houdakmm,,https://twitter.com/KitchenSadia/status/1322049143678869504,,,NonTweet,3vhda4xwiv #fyi http co houdakam converted
2020-10-30 05:33:54+00:00,1322049067933966336,"@AmirAiman98 Just #fyi only.
How ?
#fairAndLovely converted to #glowAndLovely 

https://t.co/3VHDA4xWIV",KitchenSadia,https://twitter.com/KitchenSadia/status/1322049067933966336,Lahore Punjab Pakistan,26,179,0,600,0,0,0,,https://twitter.com/AmirAiman98,"[User(username='AmirAiman98', id=592558059, displayname='امير.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/KitchenSadia/status/1322049067933966336,,,NonTweet,3vhda4xwiv #fyi http co converted amiraiman98
2020-10-30 05:28:26+00:00,1322047691535384580,"@FairAndLovelyMY @glowandlovely #glowandlovely. 😇

☺️ Just #fyi for your information only, . . all. https://t.co/3GaM6RDB50",KitchenSadia,https://twitter.com/KitchenSadia/status/1322047691535384580,Lahore Punjab Pakistan,26,179,0,600,1,0,0,,,"[User(username='FairAndLovelyMY', id=4712652733, displayname='Fair & Lovely MY', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/KitchenSadia/status/1322047691535384580,,,NonTweet,fairandlovelymy #fyi information http co 3gam6rdb50 glowandlovely
2020-10-30 05:25:48+00:00,1322047028269121536,"🤭Short story: #fairandlovely has faced lots #criticism frm #blackCommunity 😡due to emphasis on being #white &amp; fair to be respectable &amp; successful. Rather than being black, still glowing &amp; while not  white. 🤪 So by #lawsuits its name changed to #GlowandLovely. Hidden info. 🤫",KitchenSadia,https://twitter.com/KitchenSadia/status/1322047028269121536,Lahore Punjab Pakistan,26,179,0,600,3,0,0,,,,https://twitter.com/KitchenSadia/status/1322047028269121536,,,Tweet,due fair rather #criticism white faced changed respectable emphasis glowing successful name still story #lawsuits black short frm lot #blackcommunity info hidden #white
2020-10-29 15:36:21+00:00,1321838288966086656,"#glowandlovely cause no more interviews, #WorkFromHome 😜",rraooll,https://twitter.com/rraooll/status/1321838288966086656,India,8,17,0,140,0,0,0,,,,https://twitter.com/rraooll/status/1321838288966086656,,,Tweet,#workfromhome interview cause
2020-10-29 07:30:00+00:00,1321715895723544577,"HUL is definitely building a very different product identity in comparison to what it previously had but the hypocrisy still remains fundamentally the same as #GlowandLovely is still a skin lightening cream.  
#Fairandlovely #bodyimage 

https://t.co/zi3l1QVHqn",FeminismInIndia,https://twitter.com/FeminismInIndia/status/1321715895723544577,India,50274,1772,0,71827,1,1,0,,,,https://twitter.com/FeminismInIndia/status/1321715895723544577,,,Tweet,skin fundamentally #bodyimage co definitely identity comparison cream product hypocrisy previously lightening still remains zi3l1qvhqn http building different hul
2020-10-28 19:13:31+00:00,1321530555608027138,"1. Just saw the new #glowandlovely ad campaign celebrating darker skin tones in Pakistan. To say I am confused would be an understatement. First and foremost, just because you've labelled it something else, doesnt mean it's not the same product. Its still a fairness cream.",TheNamesChandni,https://twitter.com/TheNamesChandni/status/1321530555608027138,"Karachi, Pakistan",7,7,0,164,0,0,1,,,,https://twitter.com/TheNamesChandni/status/1321530555608027138,,,Tweet,confused skin ad new foremost cream 1 celebrating labelled product say fairness mean still pakistan something understatement saw doesnt darker would else tone first campaign
2020-10-28 08:41:55+00:00,1321371606212583426,"Glow &amp; Lovely Makes a Social Statement While Embracing All Skin Tones in New Powerful Anthem

#Peshawar_Madrasa_Blast #Pakistan #PTI #ImranKhan 
 #unilever #glowandlovely #SindhGovt 

https://t.co/010xJbBWBp",BizTribunePk,https://twitter.com/BizTribunePk/status/1321371606212583426,,2,0,0,173,0,0,0,,,,https://twitter.com/BizTribunePk/status/1321371606212583426,,,Tweet,blast skin new #pakistan co statement embracing 010xjbbwbp #unilever anthem social madrasa tone #sindhgovt glow #imrankhan http powerful #peshawar lovely #pti make
2020-10-26 06:39:48+00:00,1320616097230385152,"#BlackLivesMatter 
@HUL_News Are you loking at this trend?

What about #GlowAndLovely? https://t.co/JUdw4N4JvD",BoratSagdiyevKZ,https://twitter.com/BoratSagdiyevKZ/status/1320616097230385152,Kazakhstan,33,1,0,2065,4,0,0,,,"[User(username='HUL_News', id=1703704490, displayname='Hindustan Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/BoratSagdiyevKZ/status/1320616097230385152,,,NonTweet,#blacklivesmatter news http co judw4n4jvd loking trend hul
